Method;Class;FDP;NIM_D;NAA_D;DISTANCE_D;LOC_D;NMD_D;NAD_D;NIM_E;NAA_E;DISTANCE_E;LOC_E;NMD_E;NAD_E
android.support.v4.view.accessibility.AccessibilityRecordCompat.AccessibilityRecordIcsImpl.setParcelableData(Object, Parcelable);android.support.v4.view.accessibility.AccessibilityRecordCompatIcs;0;0;0;0;0;0;0;0;0;0;0;0;0
android.support.v4.app.FragmentManagerImpl.execPendingActions();android.support.v4.app.LoaderManagerImpl;1;0;5;0.9405;1280;68;37;0;0;1.0000;234;16;9
android.support.v4.view.accessibility.AccessibilityRecordCompat.AccessibilityRecordIcsImpl.isPassword(Object);android.support.v4.view.accessibility.AccessibilityRecordCompatIcs;0;0;0;0;0;0;0;0;0;0;0;0;0
android.support.v4.app.FragmentStatePagerAdapter.destroyItem(ViewGroup, int, Object);android.support.v4.app.FragmentTransaction;1;0;6;0.7333;104;8;6;1;0;0.9667;23;23;7
android.support.v4.view.accessibility.AccessibilityNodeInfoCompat.AccessibilityNodeInfoIcsImpl.getChild(Object, int);android.support.v4.view.accessibility.AccessibilityNodeInfoCompatIcs;0;0;0;0;0;0;0;0;0;0;0;0;0
android.support.v4.view.ViewPager.smoothScrollTo(int, int, int);android.support.v4.view.ViewCompat;0;0;0;0;0;0;0;0;0;0;0;0;0
android.support.v4.view.PagerTitleStrip.PageListener.onPageSelected(int);android.support.v4.view.ViewPager;0;0;0;0;0;0;0;0;0;0;0;0;0
android.support.v4.app.FragmentActivity.getLoaderManager(int, boolean, boolean);android.support.v4.util.SparseArrayCompat;2;0;1;0.9750;367;29;16;0;0;1.0000;183;19;5
android.support.v4.view.accessibility.AccessibilityRecordCompat.AccessibilityRecordIcsImpl.isScrollable(Object);android.support.v4.view.accessibility.AccessibilityRecordCompatIcs;0;0;0;0;0;0;0;0;0;0;0;0;0
android.support.v4.app.FragmentManagerImpl.execPendingActions();android.support.v4.app.Fragment;1;0;5;0.9405;1280;68;37;0;0;1.0000;439;56;44
android.support.v4.app.FragmentManagerImpl.removeFragment(Fragment, int, int);android.support.v4.app.Fragment;1;1;4;0.9663;1280;68;37;1;7;0.9368;439;56;44
android.support.v4.view.accessibility.AccessibilityNodeInfoCompat.AccessibilityNodeInfoIcsImpl.getChildCount(Object);android.support.v4.view.accessibility.AccessibilityNodeInfoCompatIcs;0;0;0;0;0;0;0;0;0;0;0;0;0
android.support.v4.app.LoaderManagerImpl.toString();android.support.v4.util.DebugUtils;0;0;1;0.9565;234;16;9;1;0;1.0000;18;1;0
android.support.v4.view.ViewCompat.GBViewCompatImpl.getOverScrollMode(View);android.support.v4.view.ViewCompatGingerbread;0;0;0;0;0;0;0;0;0;0;0;0;0
android.support.v4.view.accessibility.AccessibilityNodeInfoCompat.AccessibilityNodeInfoIcsImpl.setSelected(Object, boolean);android.support.v4.view.accessibility.AccessibilityNodeInfoCompatIcs;0;0;0;0;0;0;0;0;0;0;0;0;0
android.support.v4.view.ViewPager.MyAccessibilityDelegate.performAccessibilityAction(View, int, Bundle);android.support.v4.view.ViewPager;0;0;0;0;0;0;0;0;0;0;0;0;0
android.support.v4.os.ParcelableCompatCreatorHoneycombMR2.createFromParcel(Parcel, ClassLoader);android.support.v4.os.ParcelableCompatCreatorCallbacks;0;0;1;0.7500;12;3;1;1;0;0.6667;2;2;0
android.support.v4.view.PagerTitleStrip.PageListener.onChanged();android.support.v4.view.PagerTitleStrip;0;0;0;0;0;0;0;0;0;0;0;0;0
android.support.v4.view.ViewCompat.JBViewCompatImpl.postInvalidateOnAnimation(View);android.support.v4.view.ViewCompatJB;0;0;0;0;0;0;0;0;0;0;0;0;0
android.support.v4.view.MenuItemCompat.HoneycombMenuVersionImpl.setShowAsAction(MenuItem, int);android.support.v4.view.MenuItemCompatHoneycomb;0;0;0;0;0;0;0;0;0;0;0;0;0
android.support.v4.view.accessibility.AccessibilityRecordCompat.AccessibilityRecordIcsImpl.setPassword(Object, boolean);android.support.v4.view.accessibility.AccessibilityRecordCompatIcs;0;0;0;0;0;0;0;0;0;0;0;0;0
android.support.v4.view.AccessibilityDelegateCompat.AccessibilityDelegateIcsImpl.onInitializeAccessibilityNodeInfo(Object, View, AccessibilityNodeInfoCompat);android.support.v4.view.accessibility.AccessibilityNodeInfoCompat;0;0;0;0;0;0;0;0;0;0;0;0;0
android.support.v4.app.FragmentManagerImpl.saveFragmentInstanceState(Fragment);android.support.v4.app.Fragment;1;1;0;0.9882;1280;68;37;0;3;0.9785;439;56;44
android.support.v4.content.AsyncTaskLoader.LoadTask.run();android.support.v4.content.AsyncTaskLoader;0;0;1;0.8571;28;4;3;1;0;0.9444;133;11;7
android.support.v4.app.FragmentPagerAdapter.isViewFromObject(View, Object);android.support.v4.app.Fragment;1;0;0;1.0000;48;9;4;0;1;0.9891;439;56;44
android.support.v4.app.FragmentManagerImpl.dispatchOptionsMenuClosed(Menu);android.support.v4.app.Fragment;1;0;2;0.9767;1280;68;37;1;2;0.9681;439;56;44
android.support.v4.view.accessibility.AccessibilityRecordCompat.AccessibilityRecordIcsImpl.setScrollable(Object, boolean);android.support.v4.view.accessibility.AccessibilityRecordCompatIcs;0;0;0;0;0;0;0;0;0;0;0;0;0
android.support.v4.view.ViewPager.completeScroll(boolean);android.support.v4.view.ViewCompat;0;0;0;0;0;0;0;0;0;0;0;0;0
android.support.v4.view.KeyEventCompat.HoneycombKeyEventVersionImpl.metaStateHasNoModifiers(int);android.support.v4.view.KeyEventCompatHoneycomb;0;0;0;0;0;0;0;0;0;0;0;0;0
android.support.v4.view.accessibility.AccessibilityNodeInfoCompat.AccessibilityNodeInfoIcsImpl.obtain(View);android.support.v4.view.accessibility.AccessibilityNodeInfoCompatIcs;0;0;0;0;0;0;0;0;0;0;0;0;0
android.support.v4.content.ModernAsyncTask.InternalHandler.handleMessage(Message);android.support.v4.content.ModernAsyncTask.AsyncTaskResult;0;0;0;0;0;0;0;0;0;0;0;0;0
android.support.v4.view.accessibility.AccessibilityRecordCompat.AccessibilityRecordIcsMr1Impl.getMaxScrollX(Object);android.support.v4.view.accessibility.AccessibilityRecordCompatIcsMr1;0;0;0;0;0;0;0;0;0;0;0;0;0
android.support.v4.view.accessibility.AccessibilityNodeInfoCompat.AccessibilityNodeInfoIcsImpl.setPackageName(Object, CharSequence);android.support.v4.view.accessibility.AccessibilityNodeInfoCompatIcs;0;0;0;0;0;0;0;0;0;0;0;0;0
android.support.v4.view.accessibility.AccessibilityManagerCompat.AccessibilityManagerIcsImpl.addAccessibilityStateChangeListener(AccessibilityManager, AccessibilityStateChangeListenerCompat);android.support.v4.view.accessibility.AccessibilityManagerCompat.AccessibilityStateChangeListenerCompat;0;0;0;0;0;0;0;0;0;0;0;0;0
android.support.v4.app.BackStackRecord.commitInternal(boolean);android.support.v4.app.FragmentManagerImpl;1;0;5;0.9184;470;31;26;2;1;0.9773;1280;68;37
android.support.v4.view.ViewPager.setAdapter(PagerAdapter);android.support.v4.view.PagerAdapter;1;2;8;0.8462;712;29;36;4;1;0.7826;19;10;3
android.support.v4.net.TrafficStatsCompat.IcsTrafficStatsCompatImpl.tagSocket(Socket);android.support.v4.net.TrafficStatsCompatIcs;0;0;0;0;0;0;0;0;0;0;0;0;0
android.support.v4.view.ViewPager.initViewPager();android.support.v4.view.ViewConfigurationCompat;0;0;4;0.9310;712;29;36;1;0;1.0000;3;1;1
android.support.v4.view.ViewPager.onTouchEvent(MotionEvent);android.support.v4.view.VelocityTrackerCompat;1;6;18;0.6667;712;29;36;1;0;1.0000;6;2;1
android.support.v4.view.accessibility.AccessibilityNodeInfoCompat.AccessibilityNodeInfoIcsImpl.addChild(Object, View);android.support.v4.view.accessibility.AccessibilityNodeInfoCompatIcs;0;0;0;0;0;0;0;0;0;0;0;0;0
android.support.v4.app.FragmentManagerImpl.dump(String, FileDescriptor, PrintWriter, String[]);android.support.v4.app.Fragment;0;0;13;0.8488;1280;68;37;2;0;0.9811;439;56;44
android.support.v4.view.PagerTabStrip.onTouchEvent(MotionEvent);android.support.v4.view.ViewPager;0;0;0;0;0;0;0;0;0;0;0;0;0
android.support.v4.app.ShareCompat.ShareCompatImplBase.configureMenuItem(MenuItem, IntentBuilder);android.support.v4.app.ShareCompat.IntentBuilder;0;0;0;0;0;0;0;0;0;0;0;0;0
android.support.v4.app.BackStackRecord.doAddOp(int, Fragment, String, int);android.support.v4.app.Fragment;2;1;1;0.9636;470;31;26;0;5;0.9485;439;56;44
android.support.v4.view.ViewPager.PagerObserver.onInvalidated();android.support.v4.view.ViewPager;0;0;0;0;0;0;0;0;0;0;0;0;0
android.support.v4.accessibilityservice.AccessibilityServiceInfoCompat.AccessibilityServiceInfoIcsImpl.getDescription(AccessibilityServiceInfo);android.support.v4.accessibilityservice.AccessibilityServiceInfoCompatIcs;0;0;0;1.0000;15;5;0;1;0;1.0000;15;5;0
android.support.v4.view.accessibility.AccessibilityNodeInfoCompat.AccessibilityNodeInfoIcsImpl.setBoundsInScreen(Object, Rect);android.support.v4.view.accessibility.AccessibilityNodeInfoCompatIcs;0;0;0;0;0;0;0;0;0;0;0;0;0
android.support.v4.net.TrafficStatsCompat.IcsTrafficStatsCompatImpl.setThreadStatsTag(int);android.support.v4.net.TrafficStatsCompatIcs;0;0;0;0;0;0;0;0;0;0;0;0;0
android.support.v4.app.TaskStackBuilder.getPendingIntent(int, int, Bundle);android.support.v4.content.IntentCompat;0;0;0;0;0;0;0;0;0;0;0;0;0
android.support.v4.view.accessibility.AccessibilityRecordCompat.AccessibilityRecordIcsImpl.getItemCount(Object);android.support.v4.view.accessibility.AccessibilityRecordCompatIcs;0;0;0;0;0;0;0;0;0;0;0;0;0
android.support.v4.app.FragmentStatePagerAdapter.instantiateItem(ViewGroup, int);android.support.v4.app.FragmentTransaction;0;1;6;0.6429;104;8;6;1;0;0.9667;23;23;7
android.support.v4.app.FragmentManagerImpl.moveToState(Fragment, int, int, int, boolean);android.support.v4.app.NoSaveStateFrameLayout;2;5;8;0.9426;1280;68;37;1;0;1.0000;20;3;0
android.support.v4.app.FragmentActivity.onStop();android.support.v4.app.FragmentManagerImpl;0;0;4;0.9250;367;29;16;1;0;0.9885;1280;68;37
android.support.v4.view.PagerTitleStrip.onAttachedToWindow();android.support.v4.view.ViewPager;0;0;0;0;0;0;0;0;0;0;0;0;0
android.support.v4.app.FragmentManagerImpl.execPendingActions();android.support.v4.app.FragmentActivity;1;0;5;0.9405;1280;68;37;0;1;0.9778;367;29;16
android.support.v4.app.LoaderManagerImpl.LoaderInfo.onLoadComplete(Loader<Object>, Object);android.support.v4.app.FragmentActivity;2;2;7;0.6667;216;10;14;0;0;1.0000;367;29;16
android.support.v4.view.AccessibilityDelegateCompat.AccessibilityDelegateIcsImpl.onInitializeAccessibilityEvent(Object, View, AccessibilityEvent);android.support.v4.view.AccessibilityDelegateCompatIcs;0;0;0;0;0;0;0;0;0;0;0;0;0
android.support.v4.app.FragmentActivity.supportInvalidateOptionsMenu();android.support.v4.app.ActivityCompatHoneycomb;0;0;2;0.9744;367;29;16;1;0;1.0000;6;2;0
android.support.v4.app.LoaderManagerImpl.doStop();android.support.v4.util.SparseArrayCompat;1;0;4;0.9167;234;16;9;0;0;1.0000;183;19;5
android.support.v4.view.accessibility.AccessibilityEventCompat.AccessibilityEventIcsImpl.getRecordCount(AccessibilityEvent);android.support.v4.view.accessibility.AccessibilityEventCompatIcs;0;0;0;0;0;0;0;0;0;0;0;0;0
android.support.v4.view.accessibility.AccessibilityRecordCompat.AccessibilityRecordIcsImpl.getCurrentItemIndex(Object);android.support.v4.view.accessibility.AccessibilityRecordCompatIcs;0;0;0;0;0;0;0;0;0;0;0;0;0
android.support.v4.app.LoaderManagerImpl.finishRetain();android.support.v4.util.SparseArrayCompat;1;0;4;0.9167;234;16;9;0;0;1.0000;183;19;5
android.support.v4.view.accessibility.AccessibilityRecordCompat.AccessibilityRecordIcsImpl.getSource(Object);android.support.v4.view.accessibility.AccessibilityRecordCompatIcs;0;0;0;0;0;0;0;0;0;0;0;0;0
android.support.v4.app.FragmentManagerImpl.performPendingDeferredStart(Fragment);android.support.v4.app.Fragment;0;0;0;0;0;0;0;0;0;0;0;0;0
android.support.v4.app.LoaderManagerImpl.createLoader(int, Bundle, LoaderManager.LoaderCallbacks<Object>);android.support.v4.app.LoaderManager.LoaderCallbacks;0;0;0;1.0000;234;16;9;1;0;0.7500;3;3;0
android.support.v4.widget.CursorAdapter.ChangeObserver.onChange(boolean);android.support.v4.widget.CursorAdapter;0;0;0;1.0000;9;2;0;1;0;0.9655;170;17;11
android.support.v4.view.ViewPager.onSecondaryPointerUp(MotionEvent);android.support.v4.view.MotionEventCompat;0;0;3;0.9483;712;29;36;3;0;1.0000;18;6;8
android.support.v4.widget.CursorAdapter.MyDataSetObserver.onInvalidated();android.support.v4.widget.CursorAdapter;1;0;0;1.0000;8;2;0;0;1;0.9655;170;17;11
android.support.v4.view.accessibility.AccessibilityRecordCompat.AccessibilityRecordIcsImpl.setChecked(Object, boolean);android.support.v4.view.accessibility.AccessibilityRecordCompatIcs;0;0;0;0;0;0;0;0;0;0;0;0;0
android.support.v4.app.LoaderManagerImpl.LoaderInfo.callOnLoadFinished(Loader<Object>, Object);android.support.v4.app.FragmentManagerImpl;5;0;2;0.9259;216;10;14;0;1;0.9886;1280;68;37
android.support.v4.view.accessibility.AccessibilityRecordCompat.AccessibilityRecordIcsImpl.obtain();android.support.v4.view.accessibility.AccessibilityRecordCompatIcs;0;0;0;0;0;0;0;0;0;0;0;0;0
android.support.v4.view.accessibility.AccessibilityRecordCompat.AccessibilityRecordIcsImpl.getText(Object);android.support.v4.view.accessibility.AccessibilityRecordCompatIcs;0;0;0;0;0;0;0;0;0;0;0;0;0
android.support.v4.view.accessibility.AccessibilityRecordCompat.AccessibilityRecordIcsImpl.getBeforeText(Object);android.support.v4.view.accessibility.AccessibilityRecordCompatIcs;0;0;0;0;0;0;0;0;0;0;0;0;0
android.support.v4.view.ViewPager.draw(Canvas);android.support.v4.widget.EdgeEffectCompat;0;0;0;0;0;0;0;0;0;0;0;0;0
android.support.v4.app.LoaderManagerImpl.LoaderInfo.onLoadComplete(Loader<Object>, Object);android.support.v4.app.LoaderManagerImpl;2;2;7;0.6667;216;10;14;1;4;0.9091;234;16;9
android.support.v4.os.ParcelableCompatCreatorHoneycombMR2.newArray(int);android.support.v4.os.ParcelableCompatCreatorCallbacks;0;0;1;0.7500;12;3;1;1;0;0.6667;2;2;0
android.support.v4.widget.SearchViewCompat.SearchViewCompatHoneycombImpl.setOnQueryTextListener(Object, Object);android.support.v4.widget.SearchViewCompatHoneycomb;0;0;0;0;0;0;0;0;0;0;0;0;0
android.support.v4.view.ViewPager.onInterceptTouchEvent(MotionEvent);android.support.v4.view.ViewCompat;1;5;14;0.7797;712;29;36;0;0;1.0000;6;2;1
android.support.v4.app.LoaderManagerImpl.LoaderInfo.start();android.support.v4.app.LoaderManagerImpl;2;0;8;0.6923;216;10;14;0;2;1.0000;234;16;9
android.support.v4.view.accessibility.AccessibilityRecordCompat.AccessibilityRecordIcsImpl.getAddedCount(Object);android.support.v4.view.accessibility.AccessibilityRecordCompatIcs;0;0;0;0;0;0;0;0;0;0;0;0;0
android.support.v4.app.FragmentPagerAdapter.destroyItem(ViewGroup, int, Object);android.support.v4.app.FragmentManager;1;0;4;0.8333;48;9;4;1;0;0.9565;24;20;1
android.support.v4.view.accessibility.AccessibilityNodeInfoCompat.AccessibilityNodeInfoIcsImpl.setContentDescription(Object, CharSequence);android.support.v4.view.accessibility.AccessibilityNodeInfoCompatIcs;0;0;0;0;0;0;0;0;0;0;0;0;0
android.support.v4.view.ViewPager.performDrag(float);android.support.v4.widget.EdgeEffectCompat;0;0;0;0;0;0;0;0;0;0;0;0;0
android.support.v4.view.ViewPager.fakeDragBy(float);android.support.v4.view.PagerAdapter;0;0;7;0.8833;712;29;36;1;0;0.9474;19;10;3
android.support.v4.view.accessibility.AccessibilityNodeInfoCompat.AccessibilityNodeInfoIcsImpl.getWindowId(Object);android.support.v4.view.accessibility.AccessibilityNodeInfoCompatIcs;0;0;0;0;0;0;0;0;0;0;0;0;0
android.support.v4.app.FragmentManagerImpl.dispatchCreateOptionsMenu(Menu, MenuInflater);android.support.v4.app.Fragment;1;0;3;0.9655;1280;68;37;2;2;0.9579;439;56;44
android.support.v4.app.FragmentActivity.onSaveInstanceState(Bundle);android.support.v4.app.FragmentManagerImpl;0;0;2;0.9750;367;29;16;1;0;0.9882;1280;68;37
android.support.v4.view.accessibility.AccessibilityNodeInfoCompat.AccessibilityNodeInfoIcsImpl.getBoundsInParent(Object, Rect);android.support.v4.view.accessibility.AccessibilityNodeInfoCompatIcs;0;0;0;0;0;0;0;0;0;0;0;0;0
android.support.v4.app.FragmentStatePagerAdapter.instantiateItem(ViewGroup, int);android.support.v4.app.Fragment;0;1;6;0.6429;104;8;6;1;0;0.9899;439;56;44
android.support.v4.view.ViewCompat.JBViewCompatImpl.setHasTransientState(View, boolean);android.support.v4.view.ViewCompatJB;0;0;0;0;0;0;0;0;0;0;0;0;0
android.support.v4.view.ViewPager.onRestoreInstanceState(Parcelable);android.support.v4.view.PagerAdapter;0;1;4;0.9194;712;29;36;1;0;0.9474;19;10;3
android.support.v4.view.ViewCompat.JBViewCompatImpl.getAccessibilityNodeProvider(View);android.support.v4.view.ViewCompatJB;0;0;0;0;0;0;0;0;0;0;0;0;0
android.support.v4.app.NotificationCompat.Builder.getNotification();android.support.v4.app.NotificationCompat;0;0;0;0;0;0;0;0;0;0;0;0;0
android.support.v4.app.FragmentActivity.onCreateView(String, Context, AttributeSet);android.support.v4.app.Fragment;2;0;2;0.9815;367;29;16;2;10;0.8866;439;56;44
android.support.v4.content.Loader.toString();android.support.v4.util.DebugUtils;0;0;1;0.9600;116;18;7;1;0;1.0000;18;1;0
android.support.v4.os.ParcelableCompat.CompatCreator.createFromParcel(Parcel);android.support.v4.os.ParcelableCompatCreatorCallbacks;0;0;1;0.6667;9;2;1;1;0;0.6667;2;2;0
android.support.v4.view.accessibility.AccessibilityRecordCompat.AccessibilityRecordIcsImpl.setFromIndex(Object, int);android.support.v4.view.accessibility.AccessibilityRecordCompatIcs;0;0;0;0;0;0;0;0;0;0;0;0;0
android.support.v4.app.FragmentPagerAdapter.destroyItem(ViewGroup, int, Object);android.support.v4.app.FragmentTransaction;1;0;4;0.8333;48;9;4;1;0;0.9630;23;23;7
android.support.v4.app.FragmentActivity.dump(String, FileDescriptor, PrintWriter, String[]);android.support.v4.app.FragmentManagerImpl;0;0;8;0.8293;367;29;16;1;0;0.9891;1280;68;37
android.support.v4.view.AccessibilityDelegateCompat.AccessibilityDelegateIcsImpl.dispatchPopulateAccessibilityEvent(Object, View, AccessibilityEvent);android.support.v4.view.AccessibilityDelegateCompatIcs;0;0;0;0;0;0;0;0;0;0;0;0;0
android.support.v4.view.ViewPager.MyAccessibilityDelegate.onInitializeAccessibilityNodeInfo(View, AccessibilityNodeInfoCompat);android.support.v4.view.PagerAdapter;0;0;0;0;0;0;0;0;0;0;0;0;0
android.support.v4.app.FragmentManagerImpl.dispatchReallyStop();android.support.v4.app.Fragment;0;0;0;0;0;0;0;0;0;0;0;0;0
android.support.v4.view.accessibility.AccessibilityNodeInfoCompat.AccessibilityNodeInfoIcsImpl.getPackageName(Object);android.support.v4.view.accessibility.AccessibilityNodeInfoCompatIcs;0;0;0;0;0;0;0;0;0;0;0;0;0
android.support.v4.view.accessibility.AccessibilityNodeInfoCompat.AccessibilityNodeInfoIcsImpl.setChecked(Object, boolean);android.support.v4.view.accessibility.AccessibilityNodeInfoCompatIcs;0;0;0;0;0;0;0;0;0;0;0;0;0
android.support.v4.view.ViewPager.infoForCurrentScrollPosition();android.support.v4.view.PagerAdapter;0;0;0;0;0;0;0;0;0;0;0;0;0
android.support.v4.app.FragmentStatePagerAdapter.destroyItem(ViewGroup, int, Object);android.support.v4.app.Fragment;1;0;6;0.7333;104;8;6;0;1;0.9899;439;56;44
android.support.v4.app.DialogFragment.show(FragmentManager, String);android.support.v4.app.FragmentManager;0;0;0;1.0000;170;16;18;1;0;0.9524;24;20;1
android.support.v4.view.accessibility.AccessibilityRecordCompat.AccessibilityRecordIcsImpl.getClassName(Object);android.support.v4.view.accessibility.AccessibilityRecordCompatIcs;0;0;0;0;0;0;0;0;0;0;0;0;0
android.support.v4.app.LoaderManagerImpl.LoaderInfo.destroy();android.support.v4.app.LoaderManagerImpl;5;1;8;0.7143;216;10;14;0;3;0.9714;234;16;9
android.support.v4.app.NotificationCompat.NotificationCompatImplIceCreamSandwich.build(Builder);android.support.v4.app.NotificationCompatIceCreamSandwich;0;0;0;0;0;0;0;0;0;0;0;0;0
android.support.v4.app.FragmentActivity.onPause();android.support.v4.app.FragmentManagerImpl;0;0;4;0.9268;367;29;16;2;0;0.9770;1280;68;37
android.support.v4.view.ViewPager.MyAccessibilityDelegate.onInitializeAccessibilityNodeInfo(View, AccessibilityNodeInfoCompat);android.support.v4.view.ViewPager;0;0;0;0;0;0;0;0;0;0;0;0;0
android.support.v4.widget.EdgeEffectCompat.EdgeEffectIcsImpl.isFinished(Object);android.support.v4.widget.EdgeEffectCompatIcs;0;0;0;0;0;0;0;0;0;0;0;0;0
android.support.v4.view.accessibility.AccessibilityNodeInfoCompat.AccessibilityNodeInfoJellybeanImpl.setVisibleToUser(Object, boolean);android.support.v4.view.accessibility.AccessibilityNodeInfoCompatJellyBean;0;0;0;0;0;0;0;0;0;0;0;0;0
android.support.v4.app.FragmentActivity.onBackPressed();android.support.v4.app.FragmentManagerImpl;0;0;1;0.9750;367;29;16;1;0;0.9882;1280;68;37
android.support.v4.net.ConnectivityManagerCompat.HoneycombMR2ConnectivityManagerCompatImpl.isActiveNetworkMetered(ConnectivityManager);android.support.v4.net.ConnectivityManagerCompatHoneycombMR2;0;0;0;0;0;0;0;0;0;0;0;0;0
android.support.v4.view.ViewCompat.ICSViewCompatImpl.onInitializeAccessibilityNodeInfo(View, AccessibilityNodeInfoCompat);android.support.v4.view.accessibility.AccessibilityNodeInfoCompat;0;0;0;0;0;0;0;0;0;0;0;0;0
android.support.v4.view.accessibility.AccessibilityNodeInfoCompat.AccessibilityNodeInfoIcsImpl.getContentDescription(Object);android.support.v4.view.accessibility.AccessibilityNodeInfoCompatIcs;0;0;0;0;0;0;0;0;0;0;0;0;0
android.support.v4.content.AsyncTaskLoader.LoadTask.onCancelled();android.support.v4.content.AsyncTaskLoader;1;0;2;0.7143;28;4;3;1;2;0.9474;133;11;7
android.support.v4.app.LoaderManagerImpl.doReportStart();android.support.v4.util.SparseArrayCompat;1;0;1;0.9583;234;16;9;0;0;1.0000;183;19;5
android.support.v4.app.FragmentPagerAdapter.setPrimaryItem(ViewGroup, int, Object);android.support.v4.app.Fragment;0;0;0;0;0;0;0;0;0;0;0;0;0
android.support.v4.app.BackStackState.instantiate(FragmentManagerImpl);android.support.v4.app.BackStackRecord;3;0;9;0.7000;98;3;10;2;9;0.8254;470;31;26
android.support.v4.app.LoaderManagerImpl.LoaderInfo.dump(String, FileDescriptor, PrintWriter, String[]);android.support.v4.content.Loader;0;1;14;0.4400;216;10;14;1;0;0.9750;116;18;7
android.support.v4.app.FragmentManagerImpl.restoreAllState(Parcelable, ArrayList<Fragment>);android.support.v4.app.Fragment;4;1;8;0.9394;1280;68;37;0;8;0.9245;439;56;44
android.support.v4.app.NotificationCompat.NotificationCompatImplJellybean.build(Builder);android.support.v4.app.NotificationCompat.BigPictureStyle;0;0;0;0;0;0;0;0;0;0;0;0;0
android.support.v4.view.accessibility.AccessibilityNodeInfoCompat.AccessibilityNodeInfoIcsImpl.setFocused(Object, boolean);android.support.v4.view.accessibility.AccessibilityNodeInfoCompatIcs;0;0;0;0;0;0;0;0;0;0;0;0;0
android.support.v4.app.TaskStackBuilder.TaskStackBuilderImplJellybean.getPendingIntent(Context, Intent[], int, int, Bundle);android.support.v4.content.IntentCompat;0;0;0;0;0;0;0;0;0;0;0;0;0
