Method;Class;FDP;NIM_D;NAA_D;DISTANCE_D;LOC_D;NMD_D;NAD_D;NIM_E;NAA_E;DISTANCE_E;LOC_E;NMD_E;NAD_E
org.apache.catalina.connector.MapperListener.init();org.apache.catalina.Lifecycle;0;4;3;0.6250;305;10;6;0;0;1.0000;5;5;9
org.apache.catalina.connector.RequestFacade.GetLocalesPrivilegedAction.run();org.apache.catalina.connector.RequestFacade;1;0;0;1.0000;3;1;0;0;1;0.9867;462;73;2
org.apache.tomcat.util.bcel.classfile.Code.copy(ConstantPool);org.apache.tomcat.util.bcel.classfile.CodeException;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.jasper.compiler.ParserController.doParse(String, Node, JarResource);org.apache.jasper.compiler.Parser;1;4;12;0.4286;284;13;13;1;0;1.0000;1203;56;14
org.apache.coyote.ajp.AjpAprProcessor.read(int);org.apache.tomcat.util.res.StringManager;0;0;3;0.9487;616;13;30;1;0;0.8571;36;3;3
org.apache.jasper.compiler.Generator.ScriptingVarVisitor.visit(Node.CustomTag);org.apache.jasper.compiler.Generator;3;0;0;1.0000;46;1;1;0;1;0.9778;781;28;16
org.apache.catalina.ha.tcp.ReplicationValve.registerReplicationSession(DeltaSession);org.apache.catalina.Container;1;0;3;0.9730;283;17;17;1;0;0.9750;34;34;6
org.apache.jasper.compiler.Validator.ValidateVisitor.FVVisitor.visit(ELNode.Function);org.apache.jasper.compiler.ELNode.Function;4;0;0;1.0000;33;1;1;0;4;0.7500;37;1;6
org.apache.coyote.ajp.AjpMessage.getBytes(MessageBytes);org.apache.tomcat.util.buf.CharChunk;1;1;2;0.8929;235;23;5;1;0;0.9815;393;39;8
org.apache.el.parser.AstDiv.getValue(EvaluationContext);org.apache.el.lang.ELArithmetic;0;0;0;1.0000;8;1;0;1;0;1.0000;96;16;5
org.apache.coyote.http11.Http11AprProcessor.prepareRequest();org.apache.tomcat.util.net.AprEndpoint;7;3;13;0.8182;938;28;36;0;1;0.9917;629;27;59
org.apache.coyote.http11.Http11AprProtocol.Http11ConnectionHandler.unregister(Http11AprProcessor);org.apache.coyote.Request;4;0;1;0.9444;119;5;5;0;1;0.9836;219;17;34
org.apache.jasper.compiler.JspDocumentParser.parseCustomAction(String, String, String, Attributes, Attributes, Attributes, Mark, Node);org.apache.jasper.JspCompilationContext;0;1;2;0.9318;649;28;20;1;0;0.9846;420;31;31
org.apache.catalina.core.ApplicationHttpRequest.getSession(boolean);org.apache.catalina.Manager;0;0;3;0.9388;325;29;17;2;0;0.9512;34;34;0
org.apache.catalina.servlets.WebdavServlet.LockInfo.toXML(XMLWriter);org.apache.catalina.util.XMLWriter;2;0;6;0.6000;53;4;8;2;3;0.9000;79;10;5
org.apache.catalina.startup.SetContextPropertiesRule.begin(String, String, Attributes);org.apache.juli.logging.Log;2;0;0;1.0000;15;1;0;1;0;0.9583;18;18;0
org.apache.coyote.ajp.AjpProtocol.pause();org.apache.tomcat.util.res.StringManager;1;1;3;0.9608;201;32;16;1;0;0.9091;36;3;3
org.apache.catalina.ha.tcp.SimpleTcpCluster.stopInternal();org.apache.catalina.ha.ClusterDeployer;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.catalina.authenticator.SingleSignOn.sessionEvent(SessionEvent);org.apache.juli.logging.Log;1;2;1;0.9000;187;18;8;2;0;0.9231;18;18;0
org.apache.catalina.ha.session.DeltaManager.deserializeSessions(byte[]);org.apache.juli.logging.Log;3;1;3;0.9792;826;43;42;3;0;0.9063;18;18;0
org.apache.tomcat.util.IntrospectionUtils.callMethod1(Object, String, Object, String, ClassLoader);org.apache.juli.logging.Log;1;1;1;1.0000;602;31;5;0;0;1.0000;18;18;0
org.apache.jasper.compiler.Validator.ValidateVisitor.visit(Node.JspOutput);org.apache.jasper.compiler.JspUtil;2;0;3;0.9592;710;36;19;1;0;1.0000;693;44;8
org.apache.catalina.startup.HostConfig.createDigester();org.apache.tomcat.util.digester.Digester;1;0;0;1.0000;755;35;15;2;1;0.9774;849;103;29
org.apache.jasper.servlet.JspServletWrapper.service(HttpServletRequest, HttpServletResponse, boolean);org.apache.jasper.JspCompilationContext;0;2;7;0.7000;314;11;15;2;0;0.9718;420;31;31
org.apache.catalina.startup.TldConfig.tldScanStream(InputStream);org.apache.tomcat.util.digester.Digester;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.jasper.compiler.Parser.parseOptionalBody(Node, String, String);org.apache.jasper.compiler.ErrorDispatcher;0;2;2;0.9412;1203;56;14;1;0;0.9643;158;22;2
org.apache.jasper.compiler.ParserController.getJspConfigPageEncoding(String);org.apache.jasper.Options;2;0;1;0.9655;284;13;13;1;0;0.9688;28;28;0
org.apache.catalina.session.StandardSession.passivate();org.apache.juli.logging.Log;2;3;3;0.9367;558;58;26;1;0;0.9600;18;18;0
org.apache.catalina.mbeans.ServerLifecycleListener.processContainerRemoveChild(Container, Container);org.apache.catalina.Globals;1;2;1;0.9474;569;32;2;0;2;1.0000;0;0;39
org.apache.catalina.connector.Request.recycle();org.apache.catalina.connector.CometEventImpl;3;0;36;0.8011;1084;128;51;1;0;0.9818;54;6;5
org.apache.catalina.tribes.group.ChannelCoordinator.getLocalMember(boolean);org.apache.catalina.tribes.MembershipService;0;0;1;0.9545;164;15;5;1;0;0.9444;17;17;2
org.apache.jasper.compiler.Compiler.setupContextWriter(String);org.apache.jasper.Options;1;0;2;0.9091;285;11;8;1;0;0.9697;28;28;0
org.apache.tomcat.util.net.AprEndpoint.setSocketOptions(long);org.apache.tomcat.util.net.SocketProperties;1;0;6;0.9512;629;27;59;0;0;1.0000;156;28;22
org.apache.catalina.connector.RequestFacade.GetHeaderNamesPrivilegedAction.run();org.apache.catalina.connector.RequestFacade;1;0;0;1.0000;3;1;0;0;1;0.9867;462;73;2
org.apache.jasper.compiler.JspConfig.getVersion(TreeNode);org.apache.jasper.xmlparser.TreeNode;0;0;0;1.0000;273;6;11;1;0;0.9500;109;13;5
org.apache.catalina.core.ApplicationContext.addListener(String);org.apache.catalina.core.StandardContext;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.catalina.tribes.group.interceptors.MessageDispatchInterceptor.sendAsyncData(LinkObject);org.apache.catalina.tribes.transport.bio.util.LinkObject;2;1;1;0.9688;138;12;8;1;3;0.7647;31;1;5
org.apache.catalina.tribes.tipis.AbstractReplicatedMap.init(MapOwner, Channel, String, long, int, ClassLoader[]);org.apache.juli.logging.Log;0;2;10;0.8451;740;50;17;5;0;0.8387;18;18;0
org.apache.catalina.session.StandardSession.getLastAccessedTime();org.apache.tomcat.util.res.StringManager;1;1;2;0.9737;558;58;26;0;0;1.0000;36;3;3
org.apache.coyote.ajp.AjpAprProcessor.asyncDispatch(long, SocketStatus);org.apache.coyote.Constants;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.tomcat.util.net.NioChannel.flush(boolean, Selector, long, MutableInteger);org.apache.tomcat.util.MutableInteger;1;0;0;1.0000;83;15;5;0;1;0.5000;11;0;1
org.apache.catalina.realm.DataSourceRealm.open();org.apache.juli.logging.Log;1;0;3;0.9231;244;14;12;1;0;0.9565;18;18;0
org.apache.coyote.http11.Http11NioProcessor.prepareRequest();org.apache.tomcat.util.net.NioEndpoint;7;3;13;0.8222;954;28;38;0;1;0.9928;629;43;64
org.apache.jasper.compiler.BeanRepository.addBean(Node.UseBean, String, String, String);org.apache.jasper.compiler.ErrorDispatcher;0;0;2;0.7143;24;3;3;1;0;0.9565;158;22;2
org.apache.catalina.tribes.group.interceptors.NonBlockingCoordinator.createElectionMsg(MemberImpl, MemberImpl[], MemberImpl);org.apache.catalina.tribes.group.AbsoluteOrder;1;0;1;1.0000;352;38;14;0;1;1.0000;7;1;1
org.apache.tomcat.util.net.AbstractEndpoint.setProperty(String, String);org.apache.tomcat.util.IntrospectionUtils;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.catalina.mbeans.MBeanUtils.destroyMBean(Connector, Service);org.apache.catalina.Container;1;1;1;1.0000;853;61;5;1;0;0.9762;34;34;6
org.apache.coyote.http11.Http11NioProcessor.process(NioChannel);org.apache.coyote.Response;11;4;16;0.8182;954;28;38;0;2;0.9773;250;19;18
org.apache.catalina.realm.JNDIRealm.compareCredentials(DirContext, User, String);org.apache.tomcat.util.buf.CharChunk;3;0;0;1.0000;728;44;31;0;1;0.9821;393;39;8
org.apache.catalina.tribes.group.interceptors.NonBlockingCoordinator.hasHigherPriority(Member[], Member[]);org.apache.catalina.tribes.group.AbsoluteOrder.AbsoluteComparator;1;0;0;1.0000;352;38;14;1;0;0.8571;45;7;0
org.apache.jasper.compiler.Generator.compileTagHandlerPoolList(Node.Nodes);org.apache.jasper.compiler.JspUtil;4;0;1;0.9792;781;28;16;1;0;1.0000;693;44;8
org.apache.catalina.startup.Tomcat.stop();org.apache.catalina.Lifecycle;0;1;0;0.9706;218;21;14;0;0;1.0000;5;5;9
org.apache.coyote.ajp.AjpProtocol.AjpConnectionHandler.register(AjpProcessor);org.apache.coyote.ajp.AjpProcessor;4;0;3;0.8235;80;4;4;0;1;0.9808;570;12;32
org.apache.catalina.core.StandardWrapperValve.invoke(Request, Response);org.apache.catalina.Context;4;1;5;0.8780;341;4;6;2;0;0.9876;125;125;1
org.apache.jasper.compiler.Generator.GenerateVisitor.visit(Node.Scriptlet);org.apache.jasper.compiler.Node;2;0;1;0.9848;1737;45;16;0;2;0.9375;170;7;15
org.apache.catalina.servlets.WebdavServlet.doMkcol(HttpServletRequest, HttpServletResponse);org.apache.catalina.servlets.WebdavStatus;1;4;1;0.8649;1460;29;23;1;7;1.0000;12;2;27
org.apache.catalina.tribes.tipis.AbstractReplicatedMap.MapMessage.getKey();org.apache.catalina.tribes.tipis.AbstractReplicatedMap;1;1;0;0.9583;159;12;20;0;1;1.0000;740;50;17
org.apache.catalina.ha.tcp.SimpleTcpCluster.startInternal();org.apache.catalina.ha.jmx.ClusterJmxHelper;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.catalina.session.StandardManager.load();org.apache.catalina.security.SecurityUtil;0;1;0;0.9630;328;19;8;1;0;1.0000;146;11;17
org.apache.catalina.core.JasperListener.lifecycleEvent(LifecycleEvent);org.apache.catalina.Lifecycle;1;0;1;1.0000;10;1;2;0;1;1.0000;5;5;9
org.apache.catalina.connector.Request.login(String, String);org.apache.tomcat.util.res.StringManager;0;0;0;1.0000;1084;128;51;0;0;1.0000;36;3;3
org.apache.coyote.Request.getHeader(String);org.apache.tomcat.util.http.MimeHeaders;0;0;1;0.9808;219;17;34;1;0;0.9545;129;18;3
org.apache.catalina.loader.WebappClassLoader.validateJarFile(File);org.apache.juli.logging.Log;0;0;3;0.9861;1193;44;30;3;0;0.8421;18;18;0
org.apache.jasper.compiler.Compiler.generateJava();org.apache.jasper.compiler.JspConfig.JspProperty;12;1;7;0.8298;285;11;8;0;6;0.8500;34;0;8
org.apache.catalina.tribes.membership.McastServiceImpl.memberDataReceived(byte[]);org.apache.catalina.tribes.membership.Membership;2;0;3;0.9545;308;12;27;2;0;0.9259;136;11;6
org.apache.tomcat.util.net.AprEndpoint.Poller.add(long);org.apache.tomcat.util.net.AprEndpoint;0;0;3;0.7273;168;4;7;1;0;0.9878;629;27;59
org.apache.catalina.ha.session.DeltaManager.handleGET_ALL_SESSIONS(SessionMessage, Member);org.apache.catalina.ha.CatalinaCluster;2;1;9;0.9070;826;43;42;1;0;0.9697;20;20;1
org.apache.catalina.connector.Request.getContextPathMB();org.apache.tomcat.util.http.mapper.MappingData;1;0;1;0.9942;1084;128;51;0;1;0.9091;11;1;9
org.apache.catalina.authenticator.AuthenticatorBase.invoke(Request, Response);org.apache.catalina.Session;2;1;6;0.9074;286;20;18;2;0;0.9655;32;32;4
org.apache.coyote.http11.Http11NioProtocol.getPollerThreadCount();org.apache.tomcat.util.net.NioEndpoint;1;0;1;0.9917;448;96;26;0;1;0.9899;629;43;64
org.apache.el.parser.ELParser.jj_3R_63();org.apache.el.parser.ELParserConstants;1;1;0;0.9924;2195;111;22;0;1;0.9828;0;0;57
org.apache.jasper.compiler.Node.ParamsAction.accept(Visitor);org.apache.jasper.compiler.Node.Visitor;0;0;0;1.0000;9;1;0;1;0;0.9714;126;35;0
org.apache.catalina.connector.ResponseFacade.isFinished();org.apache.catalina.connector.Response;1;0;2;0.9756;224;40;2;1;0;0.9888;578;70;19
org.apache.catalina.connector.RequestFacade.getServerName();org.apache.tomcat.util.res.StringManager;1;0;2;0.9865;462;73;2;0;0;1.0000;36;3;3
org.apache.catalina.core.ApplicationSessionCookieConfig.getConfiguredSessionCookieName(Context);org.apache.catalina.Context;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.catalina.connector.Response.getStatus();org.apache.coyote.Response;1;0;1;0.9886;578;70;19;0;1;0.9737;250;19;18
org.apache.jasper.compiler.TagPluginManager.TagPluginContextImpl.dontUseTagPlugin();org.apache.jasper.compiler.Node.CustomTag;1;0;1;0.9500;72;15;4;0;1;0.9756;229;10;26
org.apache.el.parser.ELParserTokenManager.jjMoveStringLiteralDfa1_1(long);org.apache.el.parser.SimpleCharStream;0;5;2;0.8409;1035;33;25;1;0;0.9825;257;26;16
org.apache.catalina.startup.HostConfig.start();org.apache.tomcat.util.modeler.Registry;1;1;4;0.9423;755;35;15;2;0;0.9804;446;36;10
org.apache.catalina.startup.Tomcat.start();org.apache.catalina.Lifecycle;0;3;1;0.8857;218;21;14;0;0;1.0000;5;5;9
org.apache.catalina.connector.OutputBuffer.write(char, int, int);org.apache.tomcat.util.buf.C2BConverter;1;0;3;0.9250;207;25;15;1;0;0.9412;58;8;5
org.apache.catalina.core.ApplicationJspPropertyGroupDescriptor.getDeferredSyntaxAllowedAsLiteral();org.apache.catalina.deploy.JspPropertyGroup;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.coyote.http11.AbstractHttp11Protocol.getKeystoreProvider();org.apache.tomcat.util.net.AbstractEndpoint;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.catalina.realm.JNDIRealm.authenticate(DirContext, String, String);org.apache.tomcat.util.res.StringManager;1;4;2;0.9200;728;44;31;0;0;1.0000;36;3;3
org.apache.jasper.compiler.Generator.GenerateVisitor.visit(Node.JspElement);org.apache.jasper.compiler.ServletWriter;5;0;1;0.9867;1737;45;16;3;1;0.8621;65;13;6
org.apache.catalina.session.ManagerBase.getSession(String);org.apache.catalina.Session;0;1;2;0.9643;489;55;31;1;0;0.9730;32;32;4
org.apache.coyote.http11.Http11Processor.asyncDispatch(SocketStatus);org.apache.tomcat.util.res.StringManager;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.jasper.compiler.Generator.GenerateVisitor.visit(Node.TemplateText);org.apache.jasper.compiler.Generator;6;0;3;0.9610;1737;45;16;2;3;0.9444;781;28;16
org.apache.catalina.manager.ManagerServlet.deploy(PrintWriter, String, String);org.apache.catalina.Context;1;8;3;0.8000;913;34;13;1;0;0.9926;125;125;1
org.apache.tomcat.util.bcel.classfile.SimpleElementValue.stringifyValue();org.apache.tomcat.util.bcel.classfile.ConstantUtf8;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.coyote.memory.MemoryProtocolHandler.process(Request, ByteChunk, Response, ByteChunk);org.apache.coyote.Response;2;0;1;0.9231;31;10;1;0;1;0.9750;250;19;18
org.apache.catalina.connector.Response.getOutputStream();org.apache.tomcat.util.res.StringManager;1;0;5;0.9540;578;70;19;0;0;1.0000;36;3;3
org.apache.jasper.compiler.AntCompiler.generateClass(String[]);org.apache.juli.logging.Log;2;2;3;0.8667;158;3;3;4;0;0.9091;18;18;0
org.apache.catalina.servlets.DefaultServlet.parseRange(HttpServletRequest, HttpServletResponse, ResourceAttributes);org.apache.naming.resources.ResourceAttributes;0;0;1;1.0000;994;37;18;3;0;0.9362;516;30;30
org.apache.catalina.mbeans.ServerLifecycleListener.createMBeans(Host);org.apache.catalina.Container;0;1;1;0.9744;569;32;2;4;0;0.8947;34;34;6
org.apache.jasper.compiler.CompilationUnit.getContents();org.apache.jasper.compiler.Compiler;3;0;0;1.0000;52;4;2;0;2;0.9091;285;11;8
org.apache.catalina.core.StandardContext.validateFilterMap(FilterMap);org.apache.tomcat.util.res.StringManager;2;2;0;0.9936;2385;204;107;0;0;1.0000;36;3;3
org.apache.catalina.connector.RequestFacade.getCharacterEncoding();org.apache.tomcat.util.res.StringManager;2;0;2;0.9865;462;73;2;0;0;1.0000;36;3;3
org.apache.tomcat.util.bcel.classfile.PMGClass.getPMGClassName();org.apache.tomcat.util.bcel.classfile.ConstantPool;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.catalina.core.ApplicationFilterConfig.release();org.apache.catalina.security.SecurityUtil;2;0;2;0.8947;121;10;5;2;0;1.0000;146;11;17
org.apache.catalina.startup.ContextConfig.processJarsForWebFragments();org.apache.tomcat.JarScanner;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.coyote.http11.Http11Processor.prepareResponse();org.apache.tomcat.util.http.FastHttpDateFormat;5;2;11;0.8500;847;26;37;1;0;1.0000;85;6;8
org.apache.jasper.compiler.Validator.ValidateVisitor.isExpression(Node, String, boolean);org.apache.jasper.compiler.Node.Root;3;0;1;0.9787;710;36;19;0;1;0.9412;56;2;8
org.apache.catalina.valves.ExtendedAccessLogValve.RequestParameterElement.addElement(StringBuilder, Date, Request, Response, long);org.apache.catalina.valves.ExtendedAccessLogValve;0;1;1;0.5000;12;2;1;1;0;0.9231;367;10;2
org.apache.coyote.ajp.AjpProcessor.SocketInputBuffer.doRead(ByteChunk, Request);org.apache.tomcat.util.buf.ByteChunk;3;0;0;1.0000;19;1;0;2;2;0.9273;425;43;10
org.apache.naming.factory.ResourceFactory.getObjectInstance(Object, Name, Context, Hashtable<?,?>);org.apache.naming.factory.Constants;1;0;0;1.0000;74;1;0;0;2;1.0000;0;0;12
org.apache.tomcat.util.net.AprEndpoint.Poller.run();org.apache.tomcat.jni.Status;4;2;6;0.5789;168;4;7;0;4;1.0000;160;54;59
org.apache.coyote.http11.Http11Processor.asyncDispatch(SocketStatus);org.apache.juli.logging.Log;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.catalina.deploy.WebXml.merge(Set<WebXml>);org.apache.catalina.deploy.LoginConfig;3;11;30;0.4853;1446;42;41;0;0;1.0000;53;7;4
org.apache.catalina.startup.ClassLoaderFactory.createClassLoader(File, File, ClassLoader);org.apache.juli.logging.Log;0;0;1;1.0000;88;2;5;2;0;0.8889;18;18;0
org.apache.jasper.compiler.Parser.parseElement(Node);org.apache.jasper.compiler.JspReader;0;2;2;0.9385;1203;56;14;1;0;0.9750;322;25;9
org.apache.jasper.xmlparser.XMLEncodingDetector.scanXMLDecl();org.apache.jasper.xmlparser.XMLStringBuffer;1;5;4;0.8302;798;23;29;3;0;0.8750;61;5;1
org.apache.catalina.tribes.group.ChannelCoordinator.internalStart(int);org.apache.catalina.tribes.ChannelReceiver;3;0;4;0.8750;164;15;5;6;0;0.6471;8;8;1
org.apache.catalina.core.StandardPipeline.startInternal();org.apache.catalina.Lifecycle;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.catalina.mbeans.UserMBean.removeGroup(String);org.apache.catalina.UserDatabase;0;0;0;1.0000;85;6;3;1;0;0.9474;16;16;0
org.apache.coyote.ajp.AjpAprProtocol.AjpConnectionHandler.event(long, SocketStatus);org.apache.tomcat.util.net.AbstractEndpoint.Handler;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.jasper.compiler.Generator.GenerateVisitor.visit(Node.PlugIn);org.apache.jasper.compiler.ServletWriter;10;3;1;0.9487;1737;45;16;1;1;0.9459;65;13;6
org.apache.catalina.valves.AccessLogValve.ByteSentElement.addElement(StringBuilder, Date, Request, Response, long);org.apache.catalina.connector.Response;0;0;1;0.5000;12;1;1;1;0;0.9888;578;70;19
org.apache.catalina.ssi.SSISet.process(SSIMediator, String, String[], String[], PrintWriter);org.apache.catalina.ssi.SSIMediator;1;0;0;1.0000;30;1;0;3;1;0.8462;190;16;13
org.apache.tomcat.util.buf.B2CConverter.recycle();org.apache.tomcat.util.buf.ReadConvertor;0;0;1;0.9091;39;4;7;1;0;0.8000;17;3;0
org.apache.catalina.core.ApplicationContext.getResource(String);org.apache.catalina.core.ContainerBase;2;1;3;0.9672;460;47;13;3;0;0.9681;603;62;29
org.apache.catalina.deploy.WebXml.mergeMap(Map<String,T>, Map<String,T>, Map<String,T>, WebXml, String);org.apache.juli.logging.Log;1;0;4;0.9710;1446;42;41;1;0;0.9500;18;18;0
org.apache.jasper.compiler.JDTCompiler.generateClass(String[]);org.apache.jasper.Options;2;0;0;1.0000;317;1;0;6;0;0.8667;28;28;0
org.apache.jasper.compiler.Generator.generateSetDynamicAttribute();org.apache.jasper.compiler.ServletWriter;0;0;1;0.9744;781;28;16;3;0;0.8333;65;13;6
org.apache.catalina.ssi.ExpressionParseTree.parseExpression(String);org.apache.catalina.ssi.ExpressionTokenizer;1;2;3;0.6154;100;4;7;2;15;0.7143;90;3;17
org.apache.tomcat.util.http.MimeHeaders.setValue(String);org.apache.tomcat.util.buf.MessageBytes;1;2;2;0.8333;129;18;3;2;0;0.9592;402;31;17
org.apache.catalina.loader.WebappLoader.startInternal();org.apache.tomcat.util.modeler.Registry;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.jasper.compiler.Generator.GenerateVisitor.generateCustomDoTag(Node.CustomTag, TagHandlerInfo, String);org.apache.jasper.compiler.Generator;5;4;3;0.9028;1737;45;16;1;0;0.9818;781;28;16
org.apache.catalina.core.ApplicationDispatcher.checkSameObjects(ServletRequest, ServletResponse);org.apache.catalina.core.ApplicationFilterChain;1;0;1;1.0000;419;14;10;2;0;1.0000;225;9;13
org.apache.catalina.loader.WebappClassLoader.findResources(String);org.apache.juli.logging.Log;0;2;7;0.8873;1193;44;30;2;0;0.9231;18;18;0
org.apache.jasper.compiler.Collector.CollectVisitor.visit(Node.ParamAction);org.apache.jasper.compiler.Node.JspAttribute;2;0;2;0.9091;114;15;6;0;1;0.9545;107;7;10
org.apache.jasper.compiler.CompilationUnit.getContents();org.apache.jasper.compiler.JDTCompiler;3;0;0;1.0000;52;4;2;0;0;1.0000;317;1;0
org.apache.tomcat.util.net.NioEndpoint.Poller.processSendfile(SelectionKey, KeyAttachment, boolean, boolean);org.apache.tomcat.util.net.NioEndpoint;4;3;0;0.9231;395;15;7;0;1;1.0000;629;43;64
org.apache.el.parser.AstMod.getValue(EvaluationContext);org.apache.el.parser.Node;0;0;0;1.0000;8;1;0;1;0;0.9375;15;15;0
org.apache.catalina.realm.JAASMemoryLoginModule.login();org.apache.juli.logging.Log;1;0;3;0.8889;151;7;9;1;0;0.9565;18;18;0
org.apache.tomcat.util.digester.CallParamRule.begin(String, String, Attributes);org.apache.juli.logging.Log;2;0;4;0.7895;61;4;5;2;0;0.9259;18;18;0
org.apache.jasper.compiler.ELFunctionMapper.ELFunctionVisitor.doMap(ELNode.Nodes);org.apache.jasper.compiler.ELFunctionMapper;5;1;1;0.9167;151;14;1;0;2;0.8462;12;1;3
org.apache.coyote.ajp.AjpAprProtocol.pause();org.apache.tomcat.util.res.StringManager;1;1;3;0.9655;219;40;15;1;0;0.9091;36;3;3
org.apache.catalina.startup.Embedded.removeEngine(Engine);org.apache.juli.logging.Log;0;0;2;0.9804;372;34;11;3;0;0.8750;18;18;0
org.apache.catalina.mbeans.MBeanFactory.createSingleSignOn(String);org.apache.catalina.core.ContainerBase;1;1;0;0.9730;432;35;2;1;0;0.9890;603;62;29
org.apache.coyote.http11.AbstractHttp11Protocol.getKeystoreType();org.apache.tomcat.util.net.AbstractEndpoint;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.coyote.http11.Http11NioProtocol.getUseSendfile();org.apache.tomcat.util.net.NioEndpoint;1;0;1;0.9917;448;96;26;0;1;0.9899;629;43;64
org.apache.jasper.runtime.JspRuntimeLibrary.handleGetProperty(Object, String);org.apache.jasper.compiler.Localizer;0;1;0;1.0000;647;45;2;1;0;1.0000;34;6;1
org.apache.catalina.startup.DigesterFactory.register(String, String, SchemaResolver);org.apache.catalina.util.SchemaResolver;0;0;1;1.0000;49;5;1;1;0;0.8571;32;2;4
org.apache.tomcat.util.bcel.classfile.EnumElementValue.stringifyValue();org.apache.tomcat.util.bcel.classfile.ConstantPool;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.catalina.deploy.WebXml.configureContext(Context);org.apache.catalina.deploy.FilterDef;5;0;27;0.7453;1446;42;41;0;0;1.0000;51;9;7
org.apache.jasper.compiler.Validator.ValidateVisitor.checkXmlAttributes(Node.CustomTag, Node.JspAttribute[], Hashtable<String,Object>);org.apache.jasper.compiler.ELNode.Root;8;1;3;0.9344;710;36;19;0;1;0.9630;13;1;2
org.apache.catalina.connector.MapperListener.findDefaultHost();org.apache.catalina.Host;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.catalina.manager.HTMLManagerServlet.getSessionForPathAndId(String, String);org.apache.catalina.util.RequestUtil;1;0;0;1.0000;601;22;14;1;0;1.0000;183;13;1
org.apache.catalina.core.ApplicationJspPropertyGroupDescriptor.getIncludeCodas();org.apache.catalina.deploy.JspPropertyGroup;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.el.parser.ELParser.jj_3R_57();org.apache.el.parser.ELParserConstants;0;1;0;0.9924;2195;111;22;0;0;1.0000;0;0;57
org.apache.catalina.startup.Tomcat.addContext(Host, String, String);org.apache.catalina.Container;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.jasper.compiler.Generator.genPreambleStaticInitializers();org.apache.jasper.compiler.ServletWriter;1;0;2;0.9545;781;28;16;7;0;0.6500;65;13;6
org.apache.coyote.http11.AbstractOutputBuffer.sendStatus();org.apache.coyote.http11.Constants;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.catalina.tribes.group.GroupChannel.checkOptionFlags();org.apache.catalina.tribes.ChannelInterceptor;0;0;1;0.9706;268;24;8;2;0;0.8824;16;16;0
org.apache.el.parser.ELParser.jj_3R_64();org.apache.el.parser.ELParserConstants;1;1;0;0.9924;2195;111;22;0;1;0.9828;0;0;57
